EDOPro_ID,Card_Name,Type,ATK,DEF,Level,Race,Attribute,Description
160004026,Nuncharinet the Music Princess,Monster,1600,500,5,1,8,"[REQUIREMENT]
Your opponent has a face-up monster on their field.
[EFFECT]
Send the top card of y..."
160004027,Trumpetonfa the Music Princess,Monster,1600,1000,6,1,8,"[REQUIREMENT]
You have a Warrior Type Normal Monster in your Graveyard.
[EFFECT]
Send the top car..."
160004028,Ensembullfighter the Music Fiend,Monster,2200,2200,7,1,8,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
This turn, while this card is..."
160004029,Digisoon the Music Fiend,Monster,2400,2000,8,1,8,"[REQUIREMENT]
If your opponent has a Defense Position monster on their field, send the top card of ..."
160004030,"Gingangel, the Deluxe Sushi Fairy",Monster,2400,1800,7,4,16,"[REQUIREMENT]
If your opponent's LP are 4000 or higher, send 2 cards from your hand to the Graveyar..."
160004031,Drilling Mandrill,Monster,1700,2000,7,32,1,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Chan..."
160004032,Shield Boring Kong,Monster,2300,1700,8,32,1,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Dest..."
160004033,Antrebellion of the Rebellion,Monster,100,100,7,2048,1,"[REQUIREMENT]
Pay 100 LP.
[EFFECT]
All Attack Position Insect Type monsters with 100 or less ATK ..."
160004034,Anmagmabear,Monster,100,100,1,128,1,"[REQUIREMENT]
If you have no other monsters on your field, place 1 Pyro Type monster from your Grav..."
160004035,Aromagmabear,Monster,600,1200,3,128,1,"[REQUIREMENT]
Send up to 2 cards from your hand to the Graveyard.
[EFFECT]
Gain LP equal to [the ..."
160004036,Magmassage,Monster,2100,2100,7,128,4,"[REQUIREMENT]
Send up to 4 cards from your hand to the Graveyard.
[EFFECT]
1 face-up Level 4 or l..."
160004037,Magmax Mantleveda,Monster,2400,1500,8,128,4,"[REQUIREMENT]
Send 1 Pyro Type monster from your hand to the Graveyard.
[EFFECT]
Destroy all face..."
160004038,Sakakaze the Talismanic Warrior,Monster,1000,1000,3,1,8,"[REQUIREMENT]
You have a face-up Warrior Type monster other than this card on your field.
[EFFECT]..."
160004039,Type Change Beam,Spell,0,0,0,0,0,"[REQUIREMENT]
Reveal 1 monster in your hand.
[EFFECT]
Choose up to 3 face-up monsters on the fiel..."
160004040,Ancient Barrier,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 2 monsters with the same Type from your Graveyard into the Deck.
[EFFECT]
T..."
160004041,Evil Star Beacon,Spell,0,0,0,0,0,"[REQUIREMENT]
You have no Attack Position monsters on your field.
[EFFECT]
Special Summon 2 LIGHT..."
160004042,Peaks of Blisstopia,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
While this card is face-up in the Field Zone, face-up Wyrm Type monst..."
160004043,Geological Survey,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Excavate cards from the top of your Deck equal to [the number of card..."
160004044,Primal Howling,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Wyrm Type monster on your field.
[EFFECT]
Place 1 Spell/Trap Car..."
160004045,Music Princess's Breath,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 face-up WIND Attribute Warrior Type monsters on your field.
[EFFECT]
Spe..."
160004046,Heavy Cavalry Tactics,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 face-up EARTH Attribute Machine Type Normal Monster from your field to the Gra..."
160004047,Apocalypse - Legend of the Warrior,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Level 7 or higher Beast-Warrior Type monster on your field.
[EFFE..."
160004048,Fiery Blaze,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 or more face-up Pyro Type monsters on your field.
[EFFECT]
Inflict 300 d..."
160004049,Grand Extreme,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Special Summon 1 Fish or Sea Serpent Type monster from your hand face..."
160004050,Sogen (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
While this card is face-up in the Field Zone, face-up Warrior and Bea..."
160004051,Triangle Reborn,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster while you have 3 or more monsters with th..."
160004052,Sword & Shield,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's Level 9 or lower monster declares an attack targeting your Attack ..."
160004053,Constructor Ambush,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up Wyrm Type monste..."
160004054,Constructor Blockade,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a Level 7 or higher monster, send 1 face-up Wyrm Ty..."
160004055,Heavy Cavalry Starter,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a Level 5 or higher monster.
[EFFECT]
Change the ..."
160004056,Gi-ant Revolution,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent's monster declares an attack while you have 3 face-up Insect Type ..."
160004057,Antiberty Flag,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster.
[EFFECT]
Special Summon 1 I..."
160004058,Earth Pressure Explosion,Trap,0,0,0,0,0,"[REQUIREMENT]
When an Attack Position Pyro Type monster(s) on your field is destroyed by an opponen..."
160004059,Jewelry Trap Hole,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster while you have 3 face-up Aqua ..."
160004060,Beast Gear Secret Art - Primal Fist,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up Level 7-9 Beast-..."
160005000,Buster Blader (Rush),Monster,2600,2300,7,1,1,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card gains ATK equal to [the number of Dragon Type mo..."
160005001,The Fire Dragon,Monster,1500,0,4,8192,4,"A very beautiful dragon covered with FIRE. It does not like fights, but has incredibly high attack p..."
160005002,CAN:D,Monster,100,100,1,1048576,16,"Carrying infinite potential, she continues to chase her shining dream with a smile on her face."
160005003,Royal Rebel's No Wave,Monster,0,2600,7,8,16,A bizarre demonic devil who serves the King. It absorbs every sound and repels every attack.
160005004,Guarding Mermaid,Monster,1200,0,3,64,32,A fierce mermaid that torments the damned who fell to hell. She has a great reputation of making rec...
160005005,Kanan the Security Guard,Monster,1400,0,4,64,32,"A lady warrior whose main battlefield is a prison island. Armed with sword and shield, she rebukes h..."
160005006,Kurobana the Shadow Flower Wolf,Monster,800,1300,3,1024,1,"A group of grass ninjas who protect their lord from crises, while concealed in the shadow. Even if t..."
160005007,Lindo the Shadow Flower Warrior,Monster,1300,1400,4,1024,1,A group of grass ninjas who secretly support the path to victory while concealing themselves in the ...
160005008,Bombing Bird,Monster,1300,1200,4,512,4,A bird that drops bombs. There may be a tiny person inside.
160005009,Grass,Monster,0,0,1,1024,1,"Lol, weed"
160005010,Surge Bolt Lizard,Monster,1500,0,4,4096,16,An electric lifeform that appears with lightning strikes. It can transform itself into an electric c...
160005011,Baked Bean Soldier,Monster,1500,0,4,1024,4,A surprisingly hot plant-warrior that attacks with seeds and sword.
160005012,Metal Armored Ant,Monster,100,2500,7,2048,1,A gigantic ant-like creature covered by thick armor. Everything in its path that tries to harm the f...
160005013,Ice Age Catapult,Monster,2400,1600,7,256,2,"[REQUIREMENT]
During the turn you Normal Summoned this card, place 1 WATER Attribute monster from y..."
160005014,Hyper Engine Vast Vulcan [L],Monster,900,0,4,1,4,"[REQUIREMENT]
Maximum Mode: Send the top card of your Deck to the Graveyard.
[EFFECT]
1 face-up m..."
160005015,Hyper Engine Vast Vulcan,Monster,1500,0,10,1,4,"MAXIMUM ATK = 3300
Can be Maximum Summoned together with ""Hyper Engine Vast Vulcan [L]"" and ""Hyper ..."
160005016,Hyper Engine Vast Vulcan [R],Monster,600,0,3,1,4,"[REQUIREMENT]
Maximum Mode: Send the top card of your Deck to the Graveyard.
[EFFECT]
1 face-up m..."
160005017,Fortitude Dragon,Monster,900,1100,4,8192,32,"[REQUIREMENT]
You can send the top card of your Deck to the Graveyard.
[EFFECT]
1 face-up monster..."
160005018,Endoll,Monster,200,100,1,1048576,32,"[REQUIREMENT]
Send 1 monster from your hand to the Graveyard.
[EFFECT]
Send this card from your f..."
160005019,CAN - Re:D,Monster,2500,1500,7,1048576,16,"[REQUIREMENT]
None
[EFFECT]
Return 1 face-up monster with 500 or less ATK from your field to the ..."
160005020,Takegumi the Ruler's Squad,Monster,0,1800,6,1,1,"[REQUIREMENT]
If your opponent has a monster on their field and you have a monster with 0 ATK in yo..."
160005021,Wondering Warrior,Monster,1800,0,6,1,32,"[REQUIREMENT]
During the turn you Normal Summoned this card, send this face-up card from your field..."
160005022,Icezark the Unequaled,Monster,2000,2000,7,512,2,"[REQUIREMENT]
Place 2 Level 7 or higher Warrior Type monsters with different names from your Gravey..."
160005023,Royal Rebel's Phaser,Monster,100,0,1,8,16,"[REQUIREMENT]
If you have a face-up Level 7 or higher Fiend Type monster on your field, send this f..."
160005024,Royal Rebel's Doom Metal,Monster,2500,2000,8,8,16,"[REQUIREMENT]
During the turn this card was Normal Summoned by Tributing 2 Level 7 or higher Fiend ..."
160005025,Vice Jacker,Monster,1500,1500,8,32,32,"[REQUIREMENT]
Pay 1000 LP.
[EFFECT]
1 face-up Level 8 DARK Attribute monster on your field can ma..."
160005026,Dian Keto the Security Master,Monster,2500,1000,8,64,32,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Look at your opponent's hand ..."
160005027,Acacia the Shadow Flower Priestess,Monster,1000,1000,3,1024,1,"[REQUIREMENT]
You have a face-up Level 7 or higher Plant Type monster on your field.
[EFFECT]
Cha..."
160005028,Gekka the Shadow Flower Beauty,Monster,0,1300,4,1024,1,"[REQUIREMENT]
During the turn you Normal Summoned this card, pay 500 LP.
[EFFECT]
Add 1 EARTH Att..."
160005029,Etraynze the Shadow Flower Ninja,Monster,2300,1000,7,1024,1,"[REQUIREMENT]
You have ""Etraynze the Shadow Flower Ninja"" in your Graveyard.
[EFFECT]
Send 1 Plan..."
160005030,Gajumaru the Shadow Flower Lion,Monster,2400,1500,7,1024,1,"[REQUIREMENT]
Send 1 other face-up EARTH Attribute Plant Type monster from your field to the Gravey..."
160005031,Garland the True Shadow Flower Ninja,Monster,2500,1500,8,1024,1,"[REQUIREMENT]
Place 1 Plant Type monster from your Graveyard on the bottom of the Deck.
[EFFECT]
..."
160005032,Gatling the Shadow Flower Shinobi,Monster,2000,2400,7,1024,1,"[REQUIREMENT]
Send 2 Plant Type Normal Monsters from your hand to the Graveyard.
[EFFECT]
Destroy..."
160005033,Blasting Bird,Monster,800,1000,3,512,16,"[REQUIREMENT]
Reveal 2 Spell/Trap Cards in your hand.
[EFFECT]
This turn, this face-up card can b..."
160005034,Night Vision the Phantom Pigeon,Monster,2200,1500,7,512,32,"[REQUIREMENT]
If you have a Trap Card in your Graveyard, send the top card of your Deck to the Grav..."
160005035,Siesta Torero,Monster,1200,0,3,1,2,"[REQUIREMENT]
Shuffle 3 monsters from your Graveyard into the Deck.
[EFFECT]
Change 1 Attack Posi..."
160005036,Maginical Miracle,Monster,1000,100,4,1048576,16,"[REQUIREMENT]
If you have a face-up monster with 100 ATK/100 DEF on your field, send this face-up c..."
160005037,Coiled Dragon of Fertility,Monster,1000,400,4,8388608,1,"[REQUIREMENT]
Shuffle 1 Field Spell Card from your Graveyard into the Deck.
[EFFECT]
Inflict 600 ..."
160005038,Kheiron the Star Knight,Monster,2300,1800,7,8,16,"[REQUIREMENT]
If your opponent has a monster on their field, send the top card of your Deck to the G..."
160005039,JAM:P Up!,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 face-up Psychic Type monster from your field to the Graveyard.
[EFFECT]
Spec..."
160005040,JAM:P Start!,Spell,0,0,0,0,0,"[REQUIREMENT]
Place 2 Psychic Type monsters from your Graveyard on the bottom of the Deck in any or..."
160005041,Royal Rebel's Command,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 Fiend Type monster from your hand to the Graveyard.
[EFFECT]
1 face-up LIGHT..."
160005042,Royal Rebel's Arena,Spell,0,0,0,0,0,"[REQUIREMENT]
Activate this card if your opponent controls 2 or more monsters.
[EFFECT]
While thi..."
160005043,Transmigration of Curiosity,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 4 monsters with 100 or less DEF from your Graveyard into the Deck.
[EFFECT]
Dr..."
160005044,Mighty Gaze of the Sky Emperor,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 monster from your hand to the Graveyard.
[EFFECT]
Change the battle position of..."
160005045,Prison Island - Cell Block 5 & 6,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
While this card is face-up in the Field Zone, neither player can Trib..."
160005046,Last Day of the Pretty☆Witch,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have a face-up Level 8 or higher Aqua Type monster on your field, send 1 Aqua ..."
160005047,Hydration,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 or more face-up Aqua Type monsters on your field.
[EFFECT]
Gain 500 LP. The..."
160005048,Shadow Flower Spore,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have a Level 4 or lower Plant Type Normal Monster in your Graveyard, send the ..."
160005049,Apocalypse - The Unstoppable Beast-Warrior,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have a face-up ""Apocalypse - Beast Gear World"" on your field, pay 1000 LP.
[E..."
160005050,"Majinrai, the Striking Storm",Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up ""Summoned Skull"" or a face-up Level 7 or higher Fiend Type Normal ..."
160005051,Invading Nature,Spell,0,0,0,0,0,"[REQUIREMENT]
You have a face-up Plant Type monster on your field.
[EFFECT]
Destroy 1 Spell/Trap ..."
160005052,Judgment of the Rising Light,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Shuffle 1 monster from either Graveyard into the Deck. Then, if your ..."
160005053,Avian Spell Tactics,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 or more face-up Warrior and/or Winged Beast Type monsters on your field.
[E..."
160005054,Wasteland (Rush),Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
While this card is face-up in the Field Zone, face-up Dinosaur, Zombi..."
160005055,Pretty☆Witch Imprisonment,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster while you have a face-up Level 8 or highe..."
160005056,All For Naught - Bubble Burst,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up Level 8 or highe..."
160005057,Shadow Flower Stance,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-up Plant Type monst..."
160005058,Shadow Flower Return,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares a direct attack, shuffle 3 Plant Type monsters fr..."
160005059,Brocoohearted Pigeon,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a Level 5 or higher monster face-up whil..."
160005060,Clowning Cookoo Clock,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster and you have a face-up Winged Beast Type ..."
160005061,Music Princess's Recital,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's Level 8 or lower monster declares an attack while you have exactly ..."
160005062,Archfiend's Revival,Trap,0,0,0,0,0,"[REQUIREMENT]
When your ""Summoned Skull"" or Level 7 or higher Fiend Type Normal Monster is destroye..."
160005063,"Maraimei, the Igniting Inferno",Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a Level 6 or higher monster(s) face-up, ..."
160005064,Cheering Grass,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a monster.
[EFFECT]
Special Summon 1 Plant Type mons..."
160005065,Acetic Acid Trap Hole,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal Summons a Level 3 or lower Effect Monster.
[EFFECT]
Destr..."
160006000,Cyber-Tech Alligator (Rush),Monster,2500,1600,5,32,8,"Originally a pterodactyl, he was viciously attacked by a dragon. Using the newest technologies, his ..."
160006001,Sunny Fairy Spinangel,Monster,1500,0,4,4,4,"An angel that's totally bringing the bling in the modern style. Nobody be stoppin' him, man."
160006002,Worker Warrior - New Recruit,Monster,1400,600,4,32,16,A newbie drone that continues to update through trial and error. It operates on a frantic pace.
160006003,Worker Warrior - Bad Boss,Monster,1700,600,5,32,16,A mid-level drone that allocates most of its memory to trying to get ahead in life. Its report is a ...
